Taxon,site_name,block,BACI,group_var,time,trt
Adenophora_stricta,Hulun Buir,2,0.001,quadrat,T0-T3,DIST
Adenophora_stricta,Hulun Buir,5,0.02,quadrat,T0-T3,DIST
Adenophora_stricta,Hulun Buir,6,0.02,quadrat,T0-T3,DIST
Adenophora_stricta,Hulun Buir,3,-0.01,quadrat,T0-T3,DIST
Agropyron_cristatum,Hulun Buir,4,0.01,quadrat,T0-T3,DIST
Allium_bidentatum,Hulun Buir,1,0.01,quadrat,T0-T3,DIST
Allium_bidentatum,Hulun Buir,3,-0.015,quadrat,T0-T3,DIST
Allium_bidentatum,Hulun Buir,4,0.02,quadrat,T0-T3,DIST
Allium_bidentatum,Hulun Buir,5,-0.005,quadrat,T0-T3,DIST
Allium_bidentatum,Hulun Buir,6,0.015,quadrat,T0-T3,DIST
Allium_ramosum,Hulun Buir,6,0,quadrat,T0-T3,DIST
Allium_ramosum,Hulun Buir,1,-0.001,quadrat,T0-T3,DIST
Allium_ramosum,Hulun Buir,2,-0.005,quadrat,T0-T3,DIST
Allium_senescens,Hulun Buir,3,0.016666666666666666,quadrat,T0-T3,DIST
Allium_senescens,Hulun Buir,5,-0.03,quadrat,T0-T3,DIST
Allium_tenuissimum,Hulun Buir,1,0.005,quadrat,T0-T3,DIST
Allium_tenuissimum,Hulun Buir,5,0.01,quadrat,T0-T3,DIST
Allium_tenuissimum,Hulun Buir,6,0.002,quadrat,T0-T3,DIST
Artemisia_argyi,Hulun Buir,4,0.01,quadrat,T0-T3,DIST
Artemisia_argyi,Hulun Buir,1,-0.03,quadrat,T0-T3,DIST
Artemisia_argyi,Hulun Buir,2,-0.02,quadrat,T0-T3,DIST
Artemisia_argyi,Hulun Buir,3,-0.01,quadrat,T0-T3,DIST
Artemisia_dracunculus,Hulun Buir,2,-0.03375,quadrat,T0-T3,DIST
Artemisia_dracunculus,Hulun Buir,6,0,quadrat,T0-T3,DIST
Artemisia_dracunculus,Hulun Buir,1,-0.04,quadrat,T0-T3,DIST
Artemisia_dracunculus,Hulun Buir,4,-0.02,quadrat,T0-T3,DIST
Artemisia_frigida,Hulun Buir,1,0.14250000000000002,quadrat,T0-T3,DIST
Artemisia_frigida,Hulun Buir,2,0.0075,quadrat,T0-T3,DIST
Artemisia_frigida,Hulun Buir,5,0.025,quadrat,T0-T3,DIST
Artemisia_frigida,Hulun Buir,6,0.01,quadrat,T0-T3,DIST
Artemisia_pubescens,Hulun Buir,1,-0.03,quadrat,T0-T3,DIST
Artemisia_pubescens,Hulun Buir,6,-0.02,quadrat,T0-T3,DIST
Artemisia_sieversiana,Hulun Buir,2,-0.01,quadrat,T0-T3,DIST
Artemisia_sieversiana,Hulun Buir,3,-0.005,quadrat,T0-T3,DIST
Artemisia_tanacetifolia,Hulun Buir,1,-0.06374999999999999,quadrat,T0-T3,DIST
Artemisia_tanacetifolia,Hulun Buir,2,0.04000000000000001,quadrat,T0-T3,DIST
Artemisia_tanacetifolia,Hulun Buir,3,0.03666666666666667,quadrat,T0-T3,DIST
Artemisia_tanacetifolia,Hulun Buir,4,-0.019999999999999983,quadrat,T0-T3,DIST
Artemisia_tanacetifolia,Hulun Buir,5,0.12333333333333332,quadrat,T0-T3,DIST
Artemisia_tanacetifolia,Hulun Buir,6,0.052500000000000005,quadrat,T0-T3,DIST
Astragalus_laxmannii,Hulun Buir,1,0.018000000000000002,quadrat,T0-T3,DIST
Astragalus_laxmannii,Hulun Buir,2,0.0055,quadrat,T0-T3,DIST
Astragalus_laxmannii,Hulun Buir,4,0.025,quadrat,T0-T3,DIST
Astragalus_laxmannii,Hulun Buir,5,0.025,quadrat,T0-T3,DIST
Astragalus_laxmannii,Hulun Buir,6,0.015375000000000002,quadrat,T0-T3,DIST
Astragalus_laxmannii,Hulun Buir,3,-0.01,quadrat,T0-T3,DIST
Astragalus_melilotoides,Hulun Buir,4,0.01,quadrat,T0-T3,DIST
Astragalus_melilotoides,Hulun Buir,3,-0.02,quadrat,T0-T3,DIST
Astragalus_melilotoides,Hulun Buir,6,-0.03,quadrat,T0-T3,DIST
Axyris_amaranthoides,Hulun Buir,2,-0.005,quadrat,T0-T3,DIST
Bromus_inermis,Hulun Buir,4,0.01,quadrat,T0-T3,DIST
Bupleurum_chinense,Hulun Buir,1,0.005,quadrat,T0-T3,DIST
Bupleurum_chinense,Hulun Buir,3,0.003,quadrat,T0-T3,DIST
Bupleurum_chinense,Hulun Buir,5,0.005,quadrat,T0-T3,DIST
Bupleurum_chinense,Hulun Buir,6,0.003,quadrat,T0-T3,DIST
Bupleurum_scorzonerifolium,Hulun Buir,1,-0.015,quadrat,T0-T3,DIST
Bupleurum_scorzonerifolium,Hulun Buir,2,0.0075,quadrat,T0-T3,DIST
Bupleurum_scorzonerifolium,Hulun Buir,4,0.005000000000000001,quadrat,T0-T3,DIST
Bupleurum_scorzonerifolium,Hulun Buir,6,0.01,quadrat,T0-T3,DIST
Bupleurum_scorzonerifolium,Hulun Buir,5,-0.01,quadrat,T0-T3,DIST
Carex_korshinskyi,Hulun Buir,1,-0.023333333333333338,quadrat,T0-T3,DIST
Carex_korshinskyi,Hulun Buir,2,0.006666666666666666,quadrat,T0-T3,DIST
Carex_korshinskyi,Hulun Buir,3,-0.0049999999999999975,quadrat,T0-T3,DIST
Carex_korshinskyi,Hulun Buir,4,0.020000000000000004,quadrat,T0-T3,DIST
Carex_korshinskyi,Hulun Buir,5,-0.009999999999999998,quadrat,T0-T3,DIST
Carex_korshinskyi,Hulun Buir,6,0.0095000000000000015,quadrat,T0-T3,DIST
Carex_pediformis,Hulun Buir,3,-0.060000000000000005,quadrat,T0-T3,DIST
Carex_pediformis,Hulun Buir,4,0.11750000000000001,quadrat,T0-T3,DIST
Carex_pediformis,Hulun Buir,5,-0.01,quadrat,T0-T3,DIST
Carex_pediformis,Hulun Buir,6,0.11666666666666667,quadrat,T0-T3,DIST
Carex_pediformis,Hulun Buir,1,-0.06,quadrat,T0-T3,DIST
Carex_pediformis,Hulun Buir,2,-0.2,quadrat,T0-T3,DIST
Carex_tristachya,Hulun Buir,4,0.01,quadrat,T0-T3,DIST
Carex_tristachya,Hulun Buir,5,0.01,quadrat,T0-T3,DIST
Carex_tristachya,Hulun Buir,6,0.14,quadrat,T0-T3,DIST
Chenopodium_acuminatum,Hulun Buir,4,0.01,quadrat,T0-T3,DIST
Chenopodium_acuminatum,Hulun Buir,2,-0.01,quadrat,T0-T3,DIST
Chenopodium_acuminatum,Hulun Buir,5,-0.05,quadrat,T0-T3,DIST
Chenopodium_acuminatum,Hulun Buir,6,-0.03,quadrat,T0-T3,DIST
Chenopodium_glaucum,Hulun Buir,1,-0.01,quadrat,T0-T3,DIST
Cirsium_arvense,Hulun Buir,1,-0.05,quadrat,T0-T3,DIST
Cirsium_arvense,Hulun Buir,3,-0.03,quadrat,T0-T3,DIST
Cirsium_arvense,Hulun Buir,6,-0.02,quadrat,T0-T3,DIST
Cirsium_japonicum,Hulun Buir,1,-0.08,quadrat,T0-T3,DIST
Cleistogenes_squarrosa,Hulun Buir,1,-0.008333333333333333,quadrat,T0-T3,DIST
Cleistogenes_squarrosa,Hulun Buir,3,0.005000000000000001,quadrat,T0-T3,DIST
Cleistogenes_squarrosa,Hulun Buir,4,0.04000000000000001,quadrat,T0-T3,DIST
Cleistogenes_squarrosa,Hulun Buir,5,0.0125,quadrat,T0-T3,DIST
Cleistogenes_squarrosa,Hulun Buir,6,0.003333333333333334,quadrat,T0-T3,DIST
Cleistogenes_squarrosa,Hulun Buir,2,-0.02,quadrat,T0-T3,DIST
Cymbaria_daurica,Hulun Buir,4,0.01,quadrat,T0-T3,DIST
Cymbaria_daurica,Hulun Buir,5,0.005,quadrat,T0-T3,DIST
Dianthus_chinensis,Hulun Buir,2,0.005,quadrat,T0-T3,DIST
Dianthus_chinensis,Hulun Buir,4,0.0125,quadrat,T0-T3,DIST
Dianthus_chinensis,Hulun Buir,1,-0.005,quadrat,T0-T3,DIST
Erigeron_canadensis,Hulun Buir,4,0.02,quadrat,T0-T3,DIST
Fallopia_convolvulus,Hulun Buir,3,-0.05,quadrat,T0-T3,DIST
Fallopia_convolvulus,Hulun Buir,5,-0.1,quadrat,T0-T3,DIST
Festuca_ovina,Hulun Buir,1,-0.1,quadrat,T0-T3,DIST
Festuca_ovina,Hulun Buir,6,-0.18,quadrat,T0-T3,DIST
Galium_verum,Hulun Buir,1,0.01,quadrat,T0-T3,DIST
Galium_verum,Hulun Buir,2,0.01,quadrat,T0-T3,DIST
Galium_verum,Hulun Buir,3,0.015,quadrat,T0-T3,DIST
Galium_verum,Hulun Buir,4,-0.042499999999999996,quadrat,T0-T3,DIST
Galium_verum,Hulun Buir,5,0.01125,quadrat,T0-T3,DIST
Galium_verum,Hulun Buir,6,0.0032499999999999994,quadrat,T0-T3,DIST
Gentiana_squarrosa,Hulun Buir,2,0.005,quadrat,T0-T3,DIST
Gentiana_squarrosa,Hulun Buir,6,0.005,quadrat,T0-T3,DIST
Geranium_wilfordii,Hulun Buir,4,0.01,quadrat,T0-T3,DIST
Gueldenstaedtia_verna,Hulun Buir,5,0.005,quadrat,T0-T3,DIST
Helictotrichon_hookeri,Hulun Buir,4,0.01,quadrat,T0-T3,DIST
Heteropappus_altaicus,Hulun Buir,3,0.06333333333333334,quadrat,T0-T3,DIST
Heteropappus_altaicus,Hulun Buir,4,0.030000000000000002,quadrat,T0-T3,DIST
Heteropappus_altaicus,Hulun Buir,6,0.01,quadrat,T0-T3,DIST
Hieracium_umbellatum,Hulun Buir,4,0.05,quadrat,T0-T3,DIST
Iris_tectorum,Hulun Buir,1,-0.08,quadrat,T0-T3,DIST
Iris_tectorum,Hulun Buir,3,-0.12,quadrat,T0-T3,DIST
Iris_ventricosa,Hulun Buir,1,0.016666666666666666,quadrat,T0-T3,DIST
Iris_ventricosa,Hulun Buir,3,0.010666666666666666,quadrat,T0-T3,DIST
Iris_ventricosa,Hulun Buir,5,0.01,quadrat,T0-T3,DIST
Iris_ventricosa,Hulun Buir,6,0,quadrat,T0-T3,DIST
Ixeris_polycephala,Hulun Buir,1,0.005,quadrat,T0-T3,DIST
Ixeris_polycephala,Hulun Buir,2,-0.005,quadrat,T0-T3,DIST
Ixeris_polycephala,Hulun Buir,3,-0.005,quadrat,T0-T3,DIST
Ixeris_polycephala,Hulun Buir,4,0.001666666666666667,quadrat,T0-T3,DIST
Ixeris_polycephala,Hulun Buir,5,-0.00625,quadrat,T0-T3,DIST
Ixeris_polycephala,Hulun Buir,6,0.0075,quadrat,T0-T3,DIST
Kalimeris_altaica,Hulun Buir,3,0.09,quadrat,T0-T3,DIST
Kalimeris_altaica,Hulun Buir,4,0.02,quadrat,T0-T3,DIST
Kalimeris_altaica,Hulun Buir,1,-0.01,quadrat,T0-T3,DIST
Kalimeris_altaica,Hulun Buir,2,-0.005,quadrat,T0-T3,DIST
Koeleria_macrantha,Hulun Buir,1,-0.023333333333333334,quadrat,T0-T3,DIST
Koeleria_macrantha,Hulun Buir,2,0.006666666666666668,quadrat,T0-T3,DIST
Koeleria_macrantha,Hulun Buir,3,-0.010000000000000002,quadrat,T0-T3,DIST
Koeleria_macrantha,Hulun Buir,4,-0.225,quadrat,T0-T3,DIST
Koeleria_macrantha,Hulun Buir,5,-0.07250000000000001,quadrat,T0-T3,DIST
Koeleria_macrantha,Hulun Buir,6,0.05666666666666667,quadrat,T0-T3,DIST
Koeleria_micrathera,Hulun Buir,1,0.005,quadrat,T0-T3,DIST
Koeleria_micrathera,Hulun Buir,4,0.02,quadrat,T0-T3,DIST
Koeleria_micrathera,Hulun Buir,5,0.01,quadrat,T0-T3,DIST
Koeleria_micrathera,Hulun Buir,6,0.02,quadrat,T0-T3,DIST
Lappula_myosotis,Hulun Buir,2,-0.03,quadrat,T0-T3,DIST
Lappula_myosotis,Hulun Buir,6,-0.02,quadrat,T0-T3,DIST
Leontopodium_leontopodioides,Hulun Buir,4,0.015,quadrat,T0-T3,DIST
Leymus_chinensis,Hulun Buir,1,0.13249999999999998,quadrat,T0-T3,DIST
Leymus_chinensis,Hulun Buir,2,0.27999999999999997,quadrat,T0-T3,DIST
Leymus_chinensis,Hulun Buir,3,0.047499999999999994,quadrat,T0-T3,DIST
Leymus_chinensis,Hulun Buir,4,0.0525,quadrat,T0-T3,DIST
Leymus_chinensis,Hulun Buir,5,0.003333333333333327,quadrat,T0-T3,DIST
Leymus_chinensis,Hulun Buir,6,0.08750000000000001,quadrat,T0-T3,DIST
Lilium_pumilum,Hulun Buir,4,0.005000000000000001,quadrat,T0-T3,DIST
Lilium_pumilum,Hulun Buir,5,-0.01,quadrat,T0-T3,DIST
Lilium_pumilum,Hulun Buir,6,-0.01,quadrat,T0-T3,DIST
Linaria_vulgaris,Hulun Buir,1,-0.02,quadrat,T0-T3,DIST
Linaria_vulgaris,Hulun Buir,3,-0.11000000000000001,quadrat,T0-T3,DIST
Medicago_ruthenica,Hulun Buir,2,-0.005,quadrat,T0-T3,DIST
Medicago_ruthenica,Hulun Buir,3,-0.01,quadrat,T0-T3,DIST
Nepeta_multifida,Hulun Buir,4,-0.01,quadrat,T0-T3,DIST
Nepeta_multifida,Hulun Buir,5,0.055,quadrat,T0-T3,DIST
Nepeta_multifida,Hulun Buir,3,-0.04,quadrat,T0-T3,DIST
Oxybasis_glauca,Hulun Buir,1,-0.05,quadrat,T0-T3,DIST
Oxybasis_glauca,Hulun Buir,2,-0.02,quadrat,T0-T3,DIST
Oxybasis_glauca,Hulun Buir,3,-0.1,quadrat,T0-T3,DIST
Oxybasis_glauca,Hulun Buir,4,-0.15,quadrat,T0-T3,DIST
Oxybasis_glauca,Hulun Buir,5,-0.1,quadrat,T0-T3,DIST
Oxybasis_glauca,Hulun Buir,6,-0.02,quadrat,T0-T3,DIST
Persicaria_lapathifolia,Hulun Buir,5,-0.4,quadrat,T0-T3,DIST
Plantago_depressa,Hulun Buir,1,-0.005,quadrat,T0-T3,DIST
Poa_annua,Hulun Buir,1,0.025,quadrat,T0-T3,DIST
Poa_annua,Hulun Buir,2,0.02,quadrat,T0-T3,DIST
Poa_annua,Hulun Buir,3,0.02,quadrat,T0-T3,DIST
Poa_annua,Hulun Buir,4,0.023333333333333334,quadrat,T0-T3,DIST
Poa_annua,Hulun Buir,5,0.025,quadrat,T0-T3,DIST
Poa_annua,Hulun Buir,6,0.015000000000000001,quadrat,T0-T3,DIST
Potentilla_acaulis,Hulun Buir,2,0.0105,quadrat,T0-T3,DIST
Potentilla_acaulis,Hulun Buir,3,0.005,quadrat,T0-T3,DIST
Potentilla_acaulis,Hulun Buir,4,0.005,quadrat,T0-T3,DIST
Potentilla_acaulis,Hulun Buir,1,-0.002,quadrat,T0-T3,DIST
Potentilla_acaulis,Hulun Buir,5,-0.02,quadrat,T0-T3,DIST
Potentilla_tanacetifolia,Hulun Buir,1,0.01,quadrat,T0-T3,DIST
Potentilla_tanacetifolia,Hulun Buir,3,0.035,quadrat,T0-T3,DIST
Potentilla_tanacetifolia,Hulun Buir,4,-0.0050000000000000044,quadrat,T0-T3,DIST
Potentilla_verticillaris,Hulun Buir,1,0.005,quadrat,T0-T3,DIST
Potentilla_verticillaris,Hulun Buir,2,0.005,quadrat,T0-T3,DIST
Potentilla_verticillaris,Hulun Buir,3,-0.015,quadrat,T0-T3,DIST
Potentilla_verticillaris,Hulun Buir,5,-0.021249999999999998,quadrat,T0-T3,DIST
Potentilla_verticillaris,Hulun Buir,6,0.006666666666666667,quadrat,T0-T3,DIST
Pulsatilla_turczaninovii,Hulun Buir,1,0.009999999999999998,quadrat,T0-T3,DIST
Pulsatilla_turczaninovii,Hulun Buir,2,-0.18833333333333335,quadrat,T0-T3,DIST
Pulsatilla_turczaninovii,Hulun Buir,3,0.0050000000000000044,quadrat,T0-T3,DIST
Pulsatilla_turczaninovii,Hulun Buir,4,-0.0016666666666666635,quadrat,T0-T3,DIST
Pulsatilla_turczaninovii,Hulun Buir,5,-0.015,quadrat,T0-T3,DIST
Pulsatilla_turczaninovii,Hulun Buir,6,-0.125,quadrat,T0-T3,DIST
Salsola_collina,Hulun Buir,1,-0.05,quadrat,T0-T3,DIST
Salsola_collina,Hulun Buir,2,-0.005,quadrat,T0-T3,DIST
Salsola_collina,Hulun Buir,3,-0.175,quadrat,T0-T3,DIST
Salsola_collina,Hulun Buir,4,-0.08,quadrat,T0-T3,DIST
Salsola_collina,Hulun Buir,6,-0.06,quadrat,T0-T3,DIST
Saposhnikovia_divaricata,Hulun Buir,3,-0.0025000000000000005,quadrat,T0-T3,DIST
Saposhnikovia_divaricata,Hulun Buir,2,-0.04,quadrat,T0-T3,DIST
Saposhnikovia_divaricata,Hulun Buir,5,-0.01,quadrat,T0-T3,DIST
Scorzonera_divaricata,Hulun Buir,1,0.007333333333333333,quadrat,T0-T3,DIST
Scorzonera_divaricata,Hulun Buir,2,6.666666666666661e-4,quadrat,T0-T3,DIST
Scorzonera_divaricata,Hulun Buir,3,-0.004,quadrat,T0-T3,DIST
Scorzonera_divaricata,Hulun Buir,4,-0.007333333333333334,quadrat,T0-T3,DIST
Scorzonera_divaricata,Hulun Buir,5,0.00875,quadrat,T0-T3,DIST
Scorzonera_divaricata,Hulun Buir,6,-0.025,quadrat,T0-T3,DIST
Scutellaria_scordifolia,Hulun Buir,6,-0.08,quadrat,T0-T3,DIST
Serratula_centauroides,Hulun Buir,1,0.003333333333333334,quadrat,T0-T3,DIST
Serratula_centauroides,Hulun Buir,2,0.02,quadrat,T0-T3,DIST
Serratula_centauroides,Hulun Buir,3,0.015,quadrat,T0-T3,DIST
Serratula_centauroides,Hulun Buir,4,0.0075,quadrat,T0-T3,DIST
Serratula_centauroides,Hulun Buir,6,0.034999999999999996,quadrat,T0-T3,DIST
Serratula_centauroides,Hulun Buir,5,-0.01,quadrat,T0-T3,DIST
Setaria_viridis,Hulun Buir,3,-0.05,quadrat,T0-T3,DIST
Setaria_viridis,Hulun Buir,4,-0.03,quadrat,T0-T3,DIST
Setaria_viridis,Hulun Buir,5,-0.5,quadrat,T0-T3,DIST
Setaria_viridis,Hulun Buir,6,-0.05,quadrat,T0-T3,DIST
Sibbaldia_adpressa,Hulun Buir,6,-0.01,quadrat,T0-T3,DIST
Sibbaldianthe_bifurca,Hulun Buir,1,-0.035,quadrat,T0-T3,DIST
Sibbaldianthe_bifurca,Hulun Buir,2,0.016666666666666666,quadrat,T0-T3,DIST
Sibbaldianthe_bifurca,Hulun Buir,3,-0.0275,quadrat,T0-T3,DIST
Sibbaldianthe_bifurca,Hulun Buir,4,-0.06916666666666667,quadrat,T0-T3,DIST
Sibbaldianthe_bifurca,Hulun Buir,5,-0.03333333333333333,quadrat,T0-T3,DIST
Sibbaldianthe_bifurca,Hulun Buir,6,-0.06166666666666667,quadrat,T0-T3,DIST
Silene_samojedorum,Hulun Buir,5,0.005,quadrat,T0-T3,DIST
Stipa_capillata,Hulun Buir,4,0.01,quadrat,T0-T3,DIST
Stipa_sibirica,Hulun Buir,2,0.00925,quadrat,T0-T3,DIST
Stipa_sibirica,Hulun Buir,3,0.00375,quadrat,T0-T3,DIST
Stipa_sibirica,Hulun Buir,4,0.01,quadrat,T0-T3,DIST
Stipa_sibirica,Hulun Buir,5,-0.005000000000000001,quadrat,T0-T3,DIST
Stipa_sibirica,Hulun Buir,6,-0.13583333333333333,quadrat,T0-T3,DIST
Stipa_sibirica,Hulun Buir,1,-0.013333333333333334,quadrat,T0-T3,DIST
Stipa_tianschanica,Hulun Buir,1,-0.0225,quadrat,T0-T3,DIST
Stipa_tianschanica,Hulun Buir,2,-0.019999999999999997,quadrat,T0-T3,DIST
Stipa_tianschanica,Hulun Buir,3,0.04,quadrat,T0-T3,DIST
Stipa_tianschanica,Hulun Buir,4,-0.035,quadrat,T0-T3,DIST
Stipa_tianschanica,Hulun Buir,5,-0.04000000000000001,quadrat,T0-T3,DIST
Stipa_tianschanica,Hulun Buir,6,-0.04,quadrat,T0-T3,DIST
Takhtajaniantha_pusilla,Hulun Buir,5,0.01,quadrat,T0-T3,DIST
Takhtajaniantha_pusilla,Hulun Buir,3,-0.06,quadrat,T0-T3,DIST
Takhtajaniantha_pusilla,Hulun Buir,4,-0.24,quadrat,T0-T3,DIST
Taraxacum_mongolicum,Hulun Buir,1,-0.04,quadrat,T0-T3,DIST
Taraxacum_mongolicum,Hulun Buir,2,-0.01566666666666667,quadrat,T0-T3,DIST
Taraxacum_mongolicum,Hulun Buir,3,0,quadrat,T0-T3,DIST
Taraxacum_mongolicum,Hulun Buir,4,0.02,quadrat,T0-T3,DIST
Taraxacum_mongolicum,Hulun Buir,6,-0.009999999999999998,quadrat,T0-T3,DIST
Taraxacum_mongolicum,Hulun Buir,5,-0.03,quadrat,T0-T3,DIST
Tephroseris_kirilowii,Hulun Buir,5,0.005,quadrat,T0-T3,DIST
Thalictrum_foetidum,Hulun Buir,1,0.03333333333333333,quadrat,T0-T3,DIST
Thalictrum_foetidum,Hulun Buir,2,0.004999999999999999,quadrat,T0-T3,DIST
Thalictrum_foetidum,Hulun Buir,3,-2.7755575615628914e-17,quadrat,T0-T3,DIST
Thalictrum_foetidum,Hulun Buir,4,-0.010000000000000002,quadrat,T0-T3,DIST
Thalictrum_foetidum,Hulun Buir,5,0.03,quadrat,T0-T3,DIST
Thalictrum_foetidum,Hulun Buir,6,0.008333333333333338,quadrat,T0-T3,DIST
Thalictrum_petaloideum,Hulun Buir,2,-0.019999999999999997,quadrat,T0-T3,DIST
Thalictrum_squarrosum,Hulun Buir,1,0.05,quadrat,T0-T3,DIST
Thalictrum_squarrosum,Hulun Buir,3,0.04,quadrat,T0-T3,DIST
Thalictrum_squarrosum,Hulun Buir,4,-0.01,quadrat,T0-T3,DIST
Thermopsis_lanceolata,Hulun Buir,1,-0.024166666666666663,quadrat,T0-T3,DIST
Thermopsis_lanceolata,Hulun Buir,2,0.020833333333333332,quadrat,T0-T3,DIST
Thermopsis_lanceolata,Hulun Buir,3,-0.03833333333333333,quadrat,T0-T3,DIST
Thermopsis_lanceolata,Hulun Buir,4,-0.0049999999999999975,quadrat,T0-T3,DIST
Thermopsis_lanceolata,Hulun Buir,5,-0.04166666666666668,quadrat,T0-T3,DIST
Thermopsis_lanceolata,Hulun Buir,6,-0.016666666666666666,quadrat,T0-T3,DIST
Thesium_longifolium,Hulun Buir,4,0.002,quadrat,T0-T3,DIST
Thesium_longifolium,Hulun Buir,5,0.04,quadrat,T0-T3,DIST
Thesium_longifolium,Hulun Buir,1,-0.01,quadrat,T0-T3,DIST
Thesium_longifolium,Hulun Buir,6,-0.04,quadrat,T0-T3,DIST
Trifolium_lupinaster,Hulun Buir,5,-0.01,quadrat,T0-T3,DIST
Tripolium_pannonicum,Hulun Buir,1,-0.03,quadrat,T0-T3,DIST
Tripolium_pannonicum,Hulun Buir,5,-0.1,quadrat,T0-T3,DIST
Veratrum_nigrum,Hulun Buir,3,0.005,quadrat,T0-T3,DIST
Veronica_linariifolia,Hulun Buir,4,0.01,quadrat,T0-T3,DIST
Veronica_polita,Hulun Buir,3,0.005,quadrat,T0-T3,DIST
Veronica_polita,Hulun Buir,4,0.01,quadrat,T0-T3,DIST
Vicia_amoena,Hulun Buir,2,-0.005000000000000001,quadrat,T0-T3,DIST
Vicia_amoena,Hulun Buir,3,7.500000000000007e-4,quadrat,T0-T3,DIST
Vicia_amoena,Hulun Buir,5,0.005,quadrat,T0-T3,DIST
Vicia_amoena,Hulun Buir,6,-0.08999999999999998,quadrat,T0-T3,DIST
Vicia_amoena,Hulun Buir,1,-0.005,quadrat,T0-T3,DIST
Viola_dissecta,Hulun Buir,3,0.005,quadrat,T0-T3,DIST
Viola_dissecta,Hulun Buir,6,-0.027999999999999997,quadrat,T0-T3,DIST
Viola_dissecta,Hulun Buir,4,-0.0075,quadrat,T0-T3,DIST
Achillea_millefolium,Izaak Walton League of America (IWLA),2,-0.02,quadrat,T0-T3,DIST
Achillea_millefolium,Izaak Walton League of America (IWLA),3,-0.05,quadrat,T0-T3,DIST
Clinopodium_vulgare,Izaak Walton League of America (IWLA),3,0.02,quadrat,T0-T3,DIST
Clinopodium_vulgare,Izaak Walton League of America (IWLA),1,-0.01,quadrat,T0-T3,DIST
Elaeagnus_umbellata,Izaak Walton League of America (IWLA),3,0.26,quadrat,T0-T3,DIST
Galium_pilosum,Izaak Walton League of America (IWLA),1,-0.005,quadrat,T0-T3,DIST
Juniperus_virginiana,Izaak Walton League of America (IWLA),3,-0.005,quadrat,T0-T3,DIST
Lolium_arundinaceum,Izaak Walton League of America (IWLA),1,0.07,quadrat,T0-T3,DIST
Lolium_arundinaceum,Izaak Walton League of America (IWLA),2,0.44999999999999996,quadrat,T0-T3,DIST
Lolium_arundinaceum,Izaak Walton League of America (IWLA),3,0.39,quadrat,T0-T3,DIST
Lonicera_japonica,Izaak Walton League of America (IWLA),1,0.06,quadrat,T0-T3,DIST
Lonicera_japonica,Izaak Walton League of America (IWLA),2,-0.17,quadrat,T0-T3,DIST
Lonicera_japonica,Izaak Walton League of America (IWLA),3,-0.17,quadrat,T0-T3,DIST
Panicum_clandestinum,Izaak Walton League of America (IWLA),1,0.03,quadrat,T0-T3,DIST
Poa_pratensis,Izaak Walton League of America (IWLA),1,-0.08,quadrat,T0-T3,DIST
Poa_pratensis,Izaak Walton League of America (IWLA),2,0.06,quadrat,T0-T3,DIST
Poa_pratensis,Izaak Walton League of America (IWLA),3,0.009999999999999995,quadrat,T0-T3,DIST
Rosa_multiflora,Izaak Walton League of America (IWLA),1,-0.03,quadrat,T0-T3,DIST
Schizachyrium_scoparium,Izaak Walton League of America (IWLA),1,-0.07,quadrat,T0-T3,DIST
Schizachyrium_scoparium,Izaak Walton League of America (IWLA),3,-0.4,quadrat,T0-T3,DIST
Setaria_parviflora,Izaak Walton League of America (IWLA),1,0.005,quadrat,T0-T3,DIST
Setaria_parviflora,Izaak Walton League of America (IWLA),2,-0.01,quadrat,T0-T3,DIST
Setaria_parviflora,Izaak Walton League of America (IWLA),3,-0.02,quadrat,T0-T3,DIST
Solidago_altissima,Izaak Walton League of America (IWLA),1,0.43,quadrat,T0-T3,DIST
Solidago_altissima,Izaak Walton League of America (IWLA),2,0.005,quadrat,T0-T3,DIST
Solidago_canadensis,Izaak Walton League of America (IWLA),1,0.07999999999999999,quadrat,T0-T3,DIST
Solidago_canadensis,Izaak Walton League of America (IWLA),2,0.020000000000000004,quadrat,T0-T3,DIST
Solidago_canadensis,Izaak Walton League of America (IWLA),3,0.06,quadrat,T0-T3,DIST
Sorghastrum_nutans,Izaak Walton League of America (IWLA),1,-0.06,quadrat,T0-T3,DIST
Sorghastrum_nutans,Izaak Walton League of America (IWLA),2,-0.4,quadrat,T0-T3,DIST
Symphyotrichum_ericoides,Izaak Walton League of America (IWLA),3,-0.07,quadrat,T0-T3,DIST
Tridens_flavus,Izaak Walton League of America (IWLA),1,0.02,quadrat,T0-T3,DIST
Trifolium_repens,Izaak Walton League of America (IWLA),1,0.005,quadrat,T0-T3,DIST
Avena_barbata,Jasper Ridge Biological Preserve,1,-0.14,quadrat,T0-T3,DIST
Avena_barbata,Jasper Ridge Biological Preserve,2,0.21999999999999997,quadrat,T0-T3,DIST
Avena_barbata,Jasper Ridge Biological Preserve,3,-0.07000000000000003,quadrat,T0-T3,DIST
Brachypodium_distachyon,Jasper Ridge Biological Preserve,1,-0.16999999999999998,quadrat,T0-T3,DIST
Brachypodium_distachyon,Jasper Ridge Biological Preserve,2,-0.10999999999999999,quadrat,T0-T3,DIST
Brachypodium_distachyon,Jasper Ridge Biological Preserve,3,-0.04000000000000001,quadrat,T0-T3,DIST
Briza_minor,Jasper Ridge Biological Preserve,3,-0.01,quadrat,T0-T3,DIST
