Taxon,site_name,block,BACI,group_var,time,trt
Leucanthemum_vulgare,Churning Rapids,3,-0.12,quadrat,T0-T1,DIST
Leucanthemum_vulgare,Churning Rapids,4,-0.019999999999999997,quadrat,T0-T1,DIST
Oenothera_biennis,Churning Rapids,4,-0.049999999999999996,quadrat,T0-T1,DIST
Oxalis_stricta,Churning Rapids,4,0.22,quadrat,T0-T1,DIST
Phleum_pratense,Churning Rapids,1,-0.1,quadrat,T0-T1,DIST
Phleum_pratense,Churning Rapids,2,0.04,quadrat,T0-T1,DIST
Phleum_pratense,Churning Rapids,3,-0.03,quadrat,T0-T1,DIST
Plantago_rugelii,Churning Rapids,4,-0.02,quadrat,T0-T1,DIST
Potentilla_recta,Churning Rapids,1,-0.07,quadrat,T0-T1,DIST
Potentilla_recta,Churning Rapids,2,-0.03,quadrat,T0-T1,DIST
Potentilla_recta,Churning Rapids,3,0.03,quadrat,T0-T1,DIST
Potentilla_recta,Churning Rapids,4,-0.07,quadrat,T0-T1,DIST
Prunus_virginiana,Churning Rapids,4,-0.12,quadrat,T0-T1,DIST
Ranunculus_acris,Churning Rapids,1,0.03,quadrat,T0-T1,DIST
Rudbeckia_hirta,Churning Rapids,1,0,quadrat,T0-T1,DIST
Rudbeckia_hirta,Churning Rapids,3,-0.020000000000000004,quadrat,T0-T1,DIST
Rudbeckia_hirta,Churning Rapids,4,0.06,quadrat,T0-T1,DIST
Rumex_acetosella,Churning Rapids,1,0.019999999999999997,quadrat,T0-T1,DIST
Rumex_acetosella,Churning Rapids,3,0.039999999999999994,quadrat,T0-T1,DIST
Rumex_acetosella,Churning Rapids,4,-0.08,quadrat,T0-T1,DIST
Rumex_acetosella,Churning Rapids,2,-0.09999999999999999,quadrat,T0-T1,DIST
Silene_latifolia,Churning Rapids,4,0.01,quadrat,T0-T1,DIST
Solidago_canadensis,Churning Rapids,1,0.12,quadrat,T0-T1,DIST
Solidago_canadensis,Churning Rapids,4,0.16,quadrat,T0-T1,DIST
Solidago_gigantea,Churning Rapids,1,-0.13,quadrat,T0-T1,DIST
Solidago_gigantea,Churning Rapids,4,-0.03,quadrat,T0-T1,DIST
Solidago_juncea,Churning Rapids,2,-0.08,quadrat,T0-T1,DIST
Solidago_juncea,Churning Rapids,1,-0.13999999999999999,quadrat,T0-T1,DIST
Solidago_rugosa,Churning Rapids,2,0.1,quadrat,T0-T1,DIST
Solidago_rugosa,Churning Rapids,4,0.11,quadrat,T0-T1,DIST
Solidago_rugosa,Churning Rapids,1,-0.01,quadrat,T0-T1,DIST
Solidago_rugosa,Churning Rapids,3,-0.06,quadrat,T0-T1,DIST
Symphyotrichum_ciliolatum,Churning Rapids,4,0.08,quadrat,T0-T1,DIST
Taraxacum_officinale,Churning Rapids,1,0.060000000000000005,quadrat,T0-T1,DIST
Tragopogon_dubius,Churning Rapids,1,-0.01,quadrat,T0-T1,DIST
Trifolium_repens,Churning Rapids,1,-0.07,quadrat,T0-T1,DIST
Verbascum_thapsus,Churning Rapids,2,0.02,quadrat,T0-T1,DIST
Alopecurus_pratensis,Cowichan,1,-0.62,quadrat,T0-T1,DIST
Alopecurus_pratensis,Cowichan,2,-0.6499999999999999,quadrat,T0-T1,DIST
Alopecurus_pratensis,Cowichan,3,-0.65,quadrat,T0-T1,DIST
Anthoxanthum_odoratum,Cowichan,1,0.03,quadrat,T0-T1,DIST
Anthoxanthum_odoratum,Cowichan,2,0.03,quadrat,T0-T1,DIST
Anthoxanthum_odoratum,Cowichan,3,0.04,quadrat,T0-T1,DIST
Bellis_perennis,Cowichan,1,0.04,quadrat,T0-T1,DIST
Bellis_perennis,Cowichan,2,0.04,quadrat,T0-T1,DIST
Bromus_hordeaceus,Cowichan,1,0.02,quadrat,T0-T1,DIST
Bromus_hordeaceus,Cowichan,2,0.01,quadrat,T0-T1,DIST
Bromus_hordeaceus,Cowichan,3,0.05,quadrat,T0-T1,DIST
Bromus_sterilis,Cowichan,1,0.01,quadrat,T0-T1,DIST
Bromus_sterilis,Cowichan,2,0.04,quadrat,T0-T1,DIST
Bromus_sterilis,Cowichan,3,0.04,quadrat,T0-T1,DIST
Cerastium_glomeratum,Cowichan,1,0.19,quadrat,T0-T1,DIST
Cerastium_glomeratum,Cowichan,2,0.14,quadrat,T0-T1,DIST
Cerastium_glomeratum,Cowichan,3,0.21,quadrat,T0-T1,DIST
Cirsium_vulgare,Cowichan,2,0,quadrat,T0-T1,DIST
Cirsium_vulgare,Cowichan,1,0.02,quadrat,T0-T1,DIST
Erodium_cicutarium,Cowichan,3,-0.01,quadrat,T0-T1,DIST
Erodium_cicutarium,Cowichan,1,0.01,quadrat,T0-T1,DIST
Erodium_cicutarium,Cowichan,2,0.04,quadrat,T0-T1,DIST
Festuca_rubra,Cowichan,1,-0.01,quadrat,T0-T1,DIST
Geranium_molle,Cowichan,1,0.02,quadrat,T0-T1,DIST
Hypochaeris_glabra,Cowichan,2,0.01,quadrat,T0-T1,DIST
Leucanthemum_vulgare,Cowichan,1,0,quadrat,T0-T1,DIST
Leucanthemum_vulgare,Cowichan,3,0.04,quadrat,T0-T1,DIST
Myosotis_discolor,Cowichan,1,0.2,quadrat,T0-T1,DIST
Myosotis_discolor,Cowichan,2,0.27,quadrat,T0-T1,DIST
Myosotis_discolor,Cowichan,3,0.55,quadrat,T0-T1,DIST
Plantago_lanceolata,Cowichan,1,-0.04,quadrat,T0-T1,DIST
Poa_pratensis,Cowichan,1,-0.03,quadrat,T0-T1,DIST
Poa_pratensis,Cowichan,2,-0.16,quadrat,T0-T1,DIST
Poa_pratensis,Cowichan,3,-0.02,quadrat,T0-T1,DIST
Polygonum_convolvulus,Cowichan,1,-0.01,quadrat,T0-T1,DIST
Rumex_acetosella,Cowichan,2,0.01,quadrat,T0-T1,DIST
Senecio_jacobaea,Cowichan,2,0.02,quadrat,T0-T1,DIST
Sherardia_arvensis,Cowichan,1,0.01,quadrat,T0-T1,DIST
Sherardia_arvensis,Cowichan,2,0.01,quadrat,T0-T1,DIST
Taraxacum_officinale,Cowichan,1,0.03,quadrat,T0-T1,DIST
Taraxacum_officinale,Cowichan,2,0.01,quadrat,T0-T1,DIST
Trifolium_dubium,Cowichan,1,0.33999999999999997,quadrat,T0-T1,DIST
Trifolium_dubium,Cowichan,2,0.22000000000000003,quadrat,T0-T1,DIST
Trifolium_dubium,Cowichan,3,0.29,quadrat,T0-T1,DIST
Valerianella_locusta,Cowichan,2,0.12,quadrat,T0-T1,DIST
Veronica_arvensis,Cowichan,1,0.01,quadrat,T0-T1,DIST
Veronica_arvensis,Cowichan,2,0.03,quadrat,T0-T1,DIST
Vicia_hirsuta,Cowichan,1,-0.12,quadrat,T0-T1,DIST
Vicia_hirsuta,Cowichan,2,-0.19,quadrat,T0-T1,DIST
Vicia_hirsuta,Cowichan,3,-0.2,quadrat,T0-T1,DIST
Vicia_sativa,Cowichan,1,-0.02,quadrat,T0-T1,DIST
Vicia_sativa,Cowichan,2,-0.02,quadrat,T0-T1,DIST
Vicia_sativa,Cowichan,3,-0.05,quadrat,T0-T1,DIST
Vulpia_bromoides,Cowichan,1,0.01,quadrat,T0-T1,DIST
Centella_asiatica,Dauphin Island,4,0.02,quadrat,T0-T1,DIST
Cyperus_eragrostis,Dauphin Island,1,0.05,quadrat,T0-T1,DIST
Heterotheca_subaxillaris,Dauphin Island,3,-0.07,quadrat,T0-T1,DIST
Ipomoea_imperati,Dauphin Island,5,0.1,quadrat,T0-T1,DIST
Iva_imbricata,Dauphin Island,1,-0.01,quadrat,T0-T1,DIST
Iva_imbricata,Dauphin Island,2,0.1,quadrat,T0-T1,DIST
Iva_imbricata,Dauphin Island,3,-0.09999999999999999,quadrat,T0-T1,DIST
Iva_imbricata,Dauphin Island,4,-0.07,quadrat,T0-T1,DIST
Panicum_amarum,Dauphin Island,5,-0.13,quadrat,T0-T1,DIST
Panicum_amarum,Dauphin Island,1,0.03,quadrat,T0-T1,DIST
Panicum_amarum,Dauphin Island,2,-0.05,quadrat,T0-T1,DIST
Panicum_amarum,Dauphin Island,4,-0.05,quadrat,T0-T1,DIST
Rhynchosia_minima,Dauphin Island,2,-0.01,quadrat,T0-T1,DIST
Smilax_bona-nox,Dauphin Island,1,0.02,quadrat,T0-T1,DIST
Smilax_bona-nox,Dauphin Island,2,0.02,quadrat,T0-T1,DIST
Smilax_bona-nox,Dauphin Island,3,0.030000000000000002,quadrat,T0-T1,DIST
Spartina_patens,Dauphin Island,1,0.10000000000000003,quadrat,T0-T1,DIST
Spartina_patens,Dauphin Island,2,-0.25,quadrat,T0-T1,DIST
Spartina_patens,Dauphin Island,3,-0.4,quadrat,T0-T1,DIST
Spartina_patens,Dauphin Island,4,-0.22999999999999998,quadrat,T0-T1,DIST
Spartina_patens,Dauphin Island,5,-0.3,quadrat,T0-T1,DIST
Strophostyles_helvola,Dauphin Island,1,-0.05,quadrat,T0-T1,DIST
Strophostyles_helvola,Dauphin Island,3,-0.235,quadrat,T0-T1,DIST
Strophostyles_helvola,Dauphin Island,4,0.020000000000000004,quadrat,T0-T1,DIST
Strophostyles_helvola,Dauphin Island,5,-0.09,quadrat,T0-T1,DIST
Alopecurus_pratensis,Domaninek,3,-0.03,quadrat,T0-T1,DIST
Anthoxanthum_odoratum,Domaninek,1,-0.155,quadrat,T0-T1,DIST
Anthoxanthum_odoratum,Domaninek,2,0.03,quadrat,T0-T1,DIST
Anthoxanthum_odoratum,Domaninek,3,0.03,quadrat,T0-T1,DIST
Arenaria_serpyllifolia,Domaninek,1,0.020000000000000004,quadrat,T0-T1,DIST
Arenaria_serpyllifolia,Domaninek,2,0.03,quadrat,T0-T1,DIST
Arenaria_serpyllifolia,Domaninek,3,0.03,quadrat,T0-T1,DIST
Crepis_biennis,Domaninek,2,0.03,quadrat,T0-T1,DIST
Crepis_paludosa,Domaninek,2,0.005,quadrat,T0-T1,DIST
Dactylis_glomerata,Domaninek,3,-0.425,quadrat,T0-T1,DIST
Festuca_pratensis,Domaninek,1,-0.30000000000000004,quadrat,T0-T1,DIST
Festuca_pratensis,Domaninek,2,-0.415,quadrat,T0-T1,DIST
Festuca_pratensis,Domaninek,3,-0.1,quadrat,T0-T1,DIST
Festuca_rubra,Domaninek,1,-0.7949999999999999,quadrat,T0-T1,DIST
Festuca_rubra,Domaninek,2,-0.31999999999999995,quadrat,T0-T1,DIST
Festuca_rubra,Domaninek,3,0,quadrat,T0-T1,DIST
Holcus_lanatus,Domaninek,1,-0.095,quadrat,T0-T1,DIST
Holcus_lanatus,Domaninek,3,0.13,quadrat,T0-T1,DIST
Holcus_lanatus,Domaninek,2,0.005,quadrat,T0-T1,DIST
Lolium_perenne,Domaninek,1,0.005,quadrat,T0-T1,DIST
Lolium_perenne,Domaninek,3,0.005,quadrat,T0-T1,DIST
Lolium_perenne,Domaninek,2,-0.005,quadrat,T0-T1,DIST
Plantago_lanceolata,Domaninek,1,0.38,quadrat,T0-T1,DIST
Plantago_lanceolata,Domaninek,2,0.11500000000000002,quadrat,T0-T1,DIST
Plantago_lanceolata,Domaninek,3,1.045,quadrat,T0-T1,DIST
Poa_pratensis,Domaninek,3,-0.03,quadrat,T0-T1,DIST
Poa_trivialis,Domaninek,3,-0.2,quadrat,T0-T1,DIST
Rumex_acetosa,Domaninek,1,0.03,quadrat,T0-T1,DIST
Trifolium_dubium,Domaninek,2,0.005,quadrat,T0-T1,DIST
Trifolium_repens,Domaninek,1,0.425,quadrat,T0-T1,DIST
Trifolium_repens,Domaninek,2,-0.245,quadrat,T0-T1,DIST
Trifolium_repens,Domaninek,3,-0.375,quadrat,T0-T1,DIST
Viola_arvensis,Domaninek,1,0.03,quadrat,T0-T1,DIST
Viola_arvensis,Domaninek,2,0.03,quadrat,T0-T1,DIST
Viola_arvensis,Domaninek,3,0.03,quadrat,T0-T1,DIST
Arabidella_nasturtium,Fowlers Gap,3,0.03,quadrat,T0-T1,DIST
Astrebla_lappacea,Fowlers Gap,1,-0.15,quadrat,T0-T1,DIST
Atriplex_angulata,Fowlers Gap,1,0.01,quadrat,T0-T1,DIST
Atriplex_angulata,Fowlers Gap,2,-0.01,quadrat,T0-T1,DIST
Atriplex_angulata,Fowlers Gap,3,0.01,quadrat,T0-T1,DIST
Atriplex_angulata,Fowlers Gap,5,-0.08,quadrat,T0-T1,DIST
Brachyscome_ciliaris,Fowlers Gap,1,0.21000000000000002,quadrat,T0-T1,DIST
Brachyscome_ciliaris,Fowlers Gap,2,0.009999999999999998,quadrat,T0-T1,DIST
Brachyscome_ciliaris,Fowlers Gap,3,-0.05,quadrat,T0-T1,DIST
Brachyscome_ciliaris,Fowlers Gap,5,0.02,quadrat,T0-T1,DIST
Brachyscome_ciliaris,Fowlers Gap,4,0.11,quadrat,T0-T1,DIST
Capsella_bursa-pastoris,Fowlers Gap,1,-0.01,quadrat,T0-T1,DIST
Carrichtera_annua,Fowlers Gap,2,-0.04,quadrat,T0-T1,DIST
Dactyloctenium_radulans,Fowlers Gap,1,0.12000000000000001,quadrat,T0-T1,DIST
Dactyloctenium_radulans,Fowlers Gap,2,0.25,quadrat,T0-T1,DIST
Dactyloctenium_radulans,Fowlers Gap,4,-0.02,quadrat,T0-T1,DIST
Dactyloctenium_radulans,Fowlers Gap,3,0.05,quadrat,T0-T1,DIST
Dichanthium_sericeum,Fowlers Gap,1,0.06,quadrat,T0-T1,DIST
Dichanthium_sericeum,Fowlers Gap,3,0.17,quadrat,T0-T1,DIST
Dissocarpus_biflorus,Fowlers Gap,2,-0.05,quadrat,T0-T1,DIST
Dissocarpus_biflorus,Fowlers Gap,3,-0.08,quadrat,T0-T1,DIST
Dissocarpus_biflorus,Fowlers Gap,4,-0.1,quadrat,T0-T1,DIST
Dissocarpus_biflorus,Fowlers Gap,5,-0.03,quadrat,T0-T1,DIST
Dissocarpus_biflorus,Fowlers Gap,1,0.01,quadrat,T0-T1,DIST
Enneapogon_avenaceus,Fowlers Gap,1,0,quadrat,T0-T1,DIST
Enneapogon_avenaceus,Fowlers Gap,3,-0.01,quadrat,T0-T1,DIST
Enneapogon_avenaceus,Fowlers Gap,4,-0.05,quadrat,T0-T1,DIST
Euphorbia_stevenii,Fowlers Gap,1,0,quadrat,T0-T1,DIST
Euphorbia_stevenii,Fowlers Gap,2,-0.005,quadrat,T0-T1,DIST
Euphorbia_stevenii,Fowlers Gap,4,0.04,quadrat,T0-T1,DIST
Gnephosis_arachnoidea,Fowlers Gap,2,-0.009999999999999998,quadrat,T0-T1,DIST
Gnephosis_arachnoidea,Fowlers Gap,4,0,quadrat,T0-T1,DIST
Gnephosis_arachnoidea,Fowlers Gap,5,0.14,quadrat,T0-T1,DIST
Gnephosis_arachnoidea,Fowlers Gap,3,-0.05,quadrat,T0-T1,DIST
Maireana_coronata,Fowlers Gap,1,-0.07,quadrat,T0-T1,DIST
Maireana_coronata,Fowlers Gap,2,-0.010000000000000002,quadrat,T0-T1,DIST
Maireana_coronata,Fowlers Gap,4,-0.09999999999999999,quadrat,T0-T1,DIST
Maireana_coronata,Fowlers Gap,3,0.02,quadrat,T0-T1,DIST
Maireana_coronata,Fowlers Gap,5,0.1,quadrat,T0-T1,DIST
Malvastrum_americanum,Fowlers Gap,3,0.08,quadrat,T0-T1,DIST
Malvastrum_americanum,Fowlers Gap,1,0.01,quadrat,T0-T1,DIST
Malvastrum_americanum,Fowlers Gap,2,-0.09999999999999999,quadrat,T0-T1,DIST
Medicago_polymorpha,Fowlers Gap,2,-0.02,quadrat,T0-T1,DIST
Osteocarpum_acropterum,Fowlers Gap,5,-0.04,quadrat,T0-T1,DIST
Plantago_drummondii,Fowlers Gap,1,-0.05,quadrat,T0-T1,DIST
Plantago_drummondii,Fowlers Gap,2,-0.03,quadrat,T0-T1,DIST
Plantago_drummondii,Fowlers Gap,4,0.02,quadrat,T0-T1,DIST
Plantago_drummondii,Fowlers Gap,3,-0.1,quadrat,T0-T1,DIST
Plantago_drummondii,Fowlers Gap,5,-0.04,quadrat,T0-T1,DIST
Portulaca_oleracea,Fowlers Gap,1,0,quadrat,T0-T1,DIST
Portulaca_oleracea,Fowlers Gap,2,-0.019999999999999997,quadrat,T0-T1,DIST
Portulaca_oleracea,Fowlers Gap,3,0.01,quadrat,T0-T1,DIST
Portulaca_oleracea,Fowlers Gap,4,0.06,quadrat,T0-T1,DIST
Portulaca_oleracea,Fowlers Gap,5,-0.12000000000000001,quadrat,T0-T1,DIST
Rhodanthe_floribunda,Fowlers Gap,2,-0.010000000000000002,quadrat,T0-T1,DIST
Rhodanthe_floribunda,Fowlers Gap,3,0.06,quadrat,T0-T1,DIST
Rhodanthe_floribunda,Fowlers Gap,4,-0.01999999999999999,quadrat,T0-T1,DIST
Rhodanthe_floribunda,Fowlers Gap,1,-0.04,quadrat,T0-T1,DIST
Rhodanthe_floribunda,Fowlers Gap,5,-0.09,quadrat,T0-T1,DIST
Salsola_kali,Fowlers Gap,1,-0.03,quadrat,T0-T1,DIST
Salsola_kali,Fowlers Gap,2,0.005,quadrat,T0-T1,DIST
Salsola_kali,Fowlers Gap,3,0.02,quadrat,T0-T1,DIST
Sclerolaena_brachyptera,Fowlers Gap,2,-0.010000000000000002,quadrat,T0-T1,DIST
Sclerolaena_brachyptera,Fowlers Gap,4,0.02,quadrat,T0-T1,DIST
Sclerolaena_diacantha,Fowlers Gap,1,-0.009999999999999995,quadrat,T0-T1,DIST
Sclerolaena_diacantha,Fowlers Gap,2,-0.02,quadrat,T0-T1,DIST
Sclerolaena_diacantha,Fowlers Gap,3,0.05,quadrat,T0-T1,DIST
Sclerolaena_diacantha,Fowlers Gap,5,0.08,quadrat,T0-T1,DIST
Sclerolaena_diacantha,Fowlers Gap,4,-0.060000000000000005,quadrat,T0-T1,DIST
Sclerolaena_ventricosa,Fowlers Gap,1,-0.01999999999999999,quadrat,T0-T1,DIST
Sclerolaena_ventricosa,Fowlers Gap,2,0.28,quadrat,T0-T1,DIST
Sclerolaena_ventricosa,Fowlers Gap,5,0.17,quadrat,T0-T1,DIST
Sclerolaena_ventricosa,Fowlers Gap,3,0.12,quadrat,T0-T1,DIST
Tribulus_terrestris,Fowlers Gap,2,-0.005,quadrat,T0-T1,DIST
Tripogon_loliiformis,Fowlers Gap,5,0.030000000000000002,quadrat,T0-T1,DIST
Vittadinia_cuneata,Fowlers Gap,2,-0.020000000000000004,quadrat,T0-T1,DIST
Vittadinia_cuneata,Fowlers Gap,3,0,quadrat,T0-T1,DIST
Vittadinia_cuneata,Fowlers Gap,4,0.01,quadrat,T0-T1,DIST
Vittadinia_eremaea,Fowlers Gap,2,0.07,quadrat,T0-T1,DIST
Vittadinia_eremaea,Fowlers Gap,5,-0.04999999999999999,quadrat,T0-T1,DIST
Vittadinia_eremaea,Fowlers Gap,1,-0.03,quadrat,T0-T1,DIST
Vittadinia_eremaea,Fowlers Gap,4,-0.08,quadrat,T0-T1,DIST
Wahlenbergia_stricta,Fowlers Gap,1,-0.09999999999999999,quadrat,T0-T1,DIST
Wahlenbergia_stricta,Fowlers Gap,2,0.03,quadrat,T0-T1,DIST
Wahlenbergia_stricta,Fowlers Gap,5,0.1,quadrat,T0-T1,DIST
Wahlenbergia_stricta,Fowlers Gap,3,-0.05,quadrat,T0-T1,DIST
Wahlenbergia_stricta,Fowlers Gap,4,-0.06,quadrat,T0-T1,DIST
Spartina_alterniflora,GCE LTER - Sapelo Island,1,-0.9400000000000001,quadrat,T0-T1,DIST
Spartina_alterniflora,GCE LTER - Sapelo Island,2,-0.9,quadrat,T0-T1,DIST
Spartina_alterniflora,GCE LTER - Sapelo Island,3,-0.9,quadrat,T0-T1,DIST
Spartina_alterniflora,GCE LTER - Sapelo Island,4,-0.94,quadrat,T0-T1,DIST
Spartina_alterniflora,GCE LTER - Sapelo Island,5,-0.94,quadrat,T0-T1,DIST
Spartina_alterniflora,GCE LTER - Sapelo Island,6,-0.85,quadrat,T0-T1,DIST
Achillea_millefolium,Hazelrigg,2,0.07,quadrat,T0-T1,DIST
Agrostis_capillaris,Hazelrigg,1,-0.3,quadrat,T0-T1,DIST
Agrostis_capillaris,Hazelrigg,2,-0.10000000000000003,quadrat,T0-T1,DIST
Agrostis_capillaris,Hazelrigg,3,0.05000000000000002,quadrat,T0-T1,DIST
Agrostis_stolonifera,Hazelrigg,1,0,quadrat,T0-T1,DIST
Alopecurus_pratensis,Hazelrigg,3,0.01,quadrat,T0-T1,DIST
Alopecurus_pratensis,Hazelrigg,1,-0.010000000000000002,quadrat,T0-T1,DIST
Anthoxanthum_odoratum,Hazelrigg,1,-0.07,quadrat,T0-T1,DIST
Anthoxanthum_odoratum,Hazelrigg,2,-0.10000000000000002,quadrat,T0-T1,DIST
Anthoxanthum_odoratum,Hazelrigg,3,-0.14999999999999997,quadrat,T0-T1,DIST
Arrhenatherum_elatius,Hazelrigg,1,-0.05,quadrat,T0-T1,DIST
Cerastium_fontanum,Hazelrigg,3,-0.01,quadrat,T0-T1,DIST
Cirsium_arvense,Hazelrigg,1,0.12000000000000002,quadrat,T0-T1,DIST
Cirsium_arvense,Hazelrigg,2,0.33999999999999997,quadrat,T0-T1,DIST
Dactylis_glomerata,Hazelrigg,1,0.019999999999999997,quadrat,T0-T1,DIST
Dactylis_glomerata,Hazelrigg,2,0,quadrat,T0-T1,DIST
Dactylis_glomerata,Hazelrigg,3,-0.06999999999999999,quadrat,T0-T1,DIST
Festuca_rubra,Hazelrigg,1,0,quadrat,T0-T1,DIST
Festuca_rubra,Hazelrigg,2,-0.04999999999999999,quadrat,T0-T1,DIST
Festuca_rubra,Hazelrigg,3,0,quadrat,T0-T1,DIST
Holcus_lanatus,Hazelrigg,1,0.05,quadrat,T0-T1,DIST
Holcus_lanatus,Hazelrigg,2,0.01,quadrat,T0-T1,DIST
Holcus_lanatus,Hazelrigg,3,-0.030000000000000002,quadrat,T0-T1,DIST
Ranunculus_repens,Hazelrigg,3,0.5,quadrat,T0-T1,DIST
Ranunculus_repens,Hazelrigg,1,0.45,quadrat,T0-T1,DIST
Rumex_acetosa,Hazelrigg,1,0,quadrat,T0-T1,DIST
Rumex_acetosa,Hazelrigg,2,0,quadrat,T0-T1,DIST
Rumex_acetosa,Hazelrigg,3,0.01,quadrat,T0-T1,DIST
Taraxacum_officinale,Hazelrigg,3,0.04000000000000001,quadrat,T0-T1,DIST
Andropogon_virginicus,Hobcaw Barony,1,-0.16000000000000003,quadrat,T0-T1,DIST
Andropogon_virginicus,Hobcaw Barony,4,0.25,quadrat,T0-T1,DIST
Andropogon_virginicus,Hobcaw Barony,5,0.12999999999999998,quadrat,T0-T1,DIST
Andropogon_virginicus,Hobcaw Barony,2,0.15,quadrat,T0-T1,DIST
Andropogon_virginicus,Hobcaw Barony,3,0.3,quadrat,T0-T1,DIST
Aristida_purpurascens,Hobcaw Barony,3,-0.35,quadrat,T0-T1,DIST
Aristida_purpurascens,Hobcaw Barony,2,-0.06,quadrat,T0-T1,DIST
Buchnera_americana,Hobcaw Barony,1,-0.01,quadrat,T0-T1,DIST
Buchnera_americana,Hobcaw Barony,2,0.01,quadrat,T0-T1,DIST
Buchnera_americana,Hobcaw Barony,3,-0.019999999999999997,quadrat,T0-T1,DIST
Chamaecrista_nictitans,Hobcaw Barony,2,-0.01999999999999999,quadrat,T0-T1,DIST
Chamaecrista_nictitans,Hobcaw Barony,4,-0.02,quadrat,T0-T1,DIST
Chamaecrista_nictitans,Hobcaw Barony,5,-0.08,quadrat,T0-T1,DIST
Chamaecrista_nictitans,Hobcaw Barony,1,0.1,quadrat,T0-T1,DIST
Chamaecrista_nictitans,Hobcaw Barony,3,0.06,quadrat,T0-T1,DIST
Cyperus_retrorsus,Hobcaw Barony,1,0.09999999999999999,quadrat,T0-T1,DIST
Cyperus_retrorsus,Hobcaw Barony,2,-0.06,quadrat,T0-T1,DIST
Cyperus_retrorsus,Hobcaw Barony,3,0.009999999999999998,quadrat,T0-T1,DIST
Cyperus_retrorsus,Hobcaw Barony,4,-0.01,quadrat,T0-T1,DIST
Cyperus_retrorsus,Hobcaw Barony,5,-0.019999999999999997,quadrat,T0-T1,DIST
Desmodium_lineatum,Hobcaw Barony,1,0.15999999999999998,quadrat,T0-T1,DIST
Desmodium_lineatum,Hobcaw Barony,2,-0.11,quadrat,T0-T1,DIST
Desmodium_lineatum,Hobcaw Barony,3,0.15,quadrat,T0-T1,DIST
Dichanthelium_aciculare,Hobcaw Barony,2,-0.02,quadrat,T0-T1,DIST
Dichanthelium_aciculare,Hobcaw Barony,3,-0.08,quadrat,T0-T1,DIST
Dichanthelium_aciculare,Hobcaw Barony,4,-0.06,quadrat,T0-T1,DIST
Dichanthelium_portoricense,Hobcaw Barony,1,0.010000000000000002,quadrat,T0-T1,DIST
Dichanthelium_portoricense,Hobcaw Barony,2,-0.12,quadrat,T0-T1,DIST
Dichanthelium_portoricense,Hobcaw Barony,3,-0.04000000000000001,quadrat,T0-T1,DIST
Dichanthelium_portoricense,Hobcaw Barony,4,-0.03,quadrat,T0-T1,DIST
Dichanthelium_portoricense,Hobcaw Barony,5,0.06,quadrat,T0-T1,DIST
Diodia_virginiana,Hobcaw Barony,2,0.12,quadrat,T0-T1,DIST
Diodia_virginiana,Hobcaw Barony,3,-0.06999999999999998,quadrat,T0-T1,DIST
Erigeron_strigosus,Hobcaw Barony,1,-0.02,quadrat,T0-T1,DIST
Eupatorium_compositifolium,Hobcaw Barony,1,0,quadrat,T0-T1,DIST
Eupatorium_compositifolium,Hobcaw Barony,2,-0.39,quadrat,T0-T1,DIST
Eupatorium_compositifolium,Hobcaw Barony,4,-0.13,quadrat,T0-T1,DIST
Eupatorium_compositifolium,Hobcaw Barony,5,0.06,quadrat,T0-T1,DIST
Eupatorium_compositifolium,Hobcaw Barony,3,0.02,quadrat,T0-T1,DIST
Juncus_dichotomus,Hobcaw Barony,1,-0.010000000000000002,quadrat,T0-T1,DIST
Lechea_mucronata,Hobcaw Barony,1,-0.02,quadrat,T0-T1,DIST
Lechea_mucronata,Hobcaw Barony,3,-0.15,quadrat,T0-T1,DIST
Lechea_mucronata,Hobcaw Barony,4,0.01,quadrat,T0-T1,DIST
Lechea_mucronata,Hobcaw Barony,5,0.04,quadrat,T0-T1,DIST
Packera_anonyma,Hobcaw Barony,3,0.01,quadrat,T0-T1,DIST
Packera_glabella,Hobcaw Barony,3,-0.04,quadrat,T0-T1,DIST
Pinus_taeda,Hobcaw Barony,2,0,quadrat,T0-T1,DIST
Pinus_taeda,Hobcaw Barony,1,0.02,quadrat,T0-T1,DIST
Pinus_taeda,Hobcaw Barony,3,0.02,quadrat,T0-T1,DIST
Pityopsis_graminifolia,Hobcaw Barony,1,-0.4,quadrat,T0-T1,DIST
Pityopsis_graminifolia,Hobcaw Barony,2,-0.13999999999999999,quadrat,T0-T1,DIST
Pityopsis_graminifolia,Hobcaw Barony,5,-0.06,quadrat,T0-T1,DIST
Pityopsis_graminifolia,Hobcaw Barony,3,0.010000000000000002,quadrat,T0-T1,DIST
Pityopsis_graminifolia,Hobcaw Barony,4,0.03,quadrat,T0-T1,DIST
Schizachyrium_scoparium,Hobcaw Barony,1,0.13,quadrat,T0-T1,DIST
Schizachyrium_scoparium,Hobcaw Barony,3,0.15999999999999998,quadrat,T0-T1,DIST
Symphyotrichum_racemosum,Hobcaw Barony,5,-0.02,quadrat,T0-T1,DIST
Tragia_urens,Hobcaw Barony,1,0.21999999999999997,quadrat,T0-T1,DIST
Adenophora_stenanthina,Hulun Buir,1,0.005,quadrat,T0-T1,DIST
Adenophora_stenanthina,Hulun Buir,3,0.001666666666666667,quadrat,T0-T1,DIST
Adenophora_stenanthina,Hulun Buir,4,-0.009999999999999998,quadrat,T0-T1,DIST
