Taxon,site_name,block,BACI,group_var,time,trt
Rumex_acetosa,Hazelrigg,2,-0.030000000000000006,quadrat,T0-T2,DIST
Rumex_acetosa,Hazelrigg,3,0.01,quadrat,T0-T2,DIST
Taraxacum_officinale,Hazelrigg,3,-0.16,quadrat,T0-T2,DIST
Andropogon_virginicus,Hobcaw Barony,1,-0.6100000000000001,quadrat,T0-T2,DIST
Andropogon_virginicus,Hobcaw Barony,2,0.04999999999999999,quadrat,T0-T2,DIST
Andropogon_virginicus,Hobcaw Barony,3,-0.09,quadrat,T0-T2,DIST
Andropogon_virginicus,Hobcaw Barony,4,-0.4,quadrat,T0-T2,DIST
Andropogon_virginicus,Hobcaw Barony,5,0.29000000000000004,quadrat,T0-T2,DIST
Aristida_purpurascens,Hobcaw Barony,2,-0.06,quadrat,T0-T2,DIST
Buchnera_americana,Hobcaw Barony,1,-0.01,quadrat,T0-T2,DIST
Buchnera_americana,Hobcaw Barony,3,-0.03,quadrat,T0-T2,DIST
Chamaecrista_nictitans,Hobcaw Barony,1,0.07,quadrat,T0-T2,DIST
Chamaecrista_nictitans,Hobcaw Barony,2,0.1,quadrat,T0-T2,DIST
Chamaecrista_nictitans,Hobcaw Barony,3,0,quadrat,T0-T2,DIST
Chamaecrista_nictitans,Hobcaw Barony,4,-0.07,quadrat,T0-T2,DIST
Chamaecrista_nictitans,Hobcaw Barony,5,-0.27,quadrat,T0-T2,DIST
Crocanthemum_corymbosum,Hobcaw Barony,1,0.050000000000000044,quadrat,T0-T2,DIST
Crocanthemum_corymbosum,Hobcaw Barony,3,0.02,quadrat,T0-T2,DIST
Cyperus_retrorsus,Hobcaw Barony,1,0.09999999999999999,quadrat,T0-T2,DIST
Cyperus_retrorsus,Hobcaw Barony,2,0.019999999999999997,quadrat,T0-T2,DIST
Cyperus_retrorsus,Hobcaw Barony,3,0.08,quadrat,T0-T2,DIST
Cyperus_retrorsus,Hobcaw Barony,5,-0.020000000000000004,quadrat,T0-T2,DIST
Cyperus_retrorsus,Hobcaw Barony,4,0.01,quadrat,T0-T2,DIST
Desmodium_lineatum,Hobcaw Barony,1,0.04,quadrat,T0-T2,DIST
Desmodium_lineatum,Hobcaw Barony,2,0.1,quadrat,T0-T2,DIST
Desmodium_lineatum,Hobcaw Barony,3,0.14,quadrat,T0-T2,DIST
Desmodium_lineatum,Hobcaw Barony,4,0.13,quadrat,T0-T2,DIST
Desmodium_lineatum,Hobcaw Barony,5,0.01,quadrat,T0-T2,DIST
Dichanthelium_aciculare,Hobcaw Barony,2,-0.04,quadrat,T0-T2,DIST
Dichanthelium_aciculare,Hobcaw Barony,3,-0.03,quadrat,T0-T2,DIST
Dichanthelium_aciculare,Hobcaw Barony,4,0.019999999999999997,quadrat,T0-T2,DIST
Dichanthelium_aciculare,Hobcaw Barony,5,-0.019999999999999997,quadrat,T0-T2,DIST
Dichanthelium_portoricense,Hobcaw Barony,3,-0.06,quadrat,T0-T2,DIST
Dichanthelium_portoricense,Hobcaw Barony,4,-0.18000000000000002,quadrat,T0-T2,DIST
Dichanthelium_portoricense,Hobcaw Barony,5,-0.009999999999999995,quadrat,T0-T2,DIST
Dichanthelium_portoricense,Hobcaw Barony,1,0.01,quadrat,T0-T2,DIST
Dichanthelium_portoricense,Hobcaw Barony,2,0.01,quadrat,T0-T2,DIST
Diodia_virginiana,Hobcaw Barony,2,0.12,quadrat,T0-T2,DIST
Diodia_virginiana,Hobcaw Barony,3,-0.06999999999999998,quadrat,T0-T2,DIST
Eupatorium_capillifolium,Hobcaw Barony,2,0.03,quadrat,T0-T2,DIST
Eupatorium_compositifolium,Hobcaw Barony,1,0.009999999999999998,quadrat,T0-T2,DIST
Eupatorium_compositifolium,Hobcaw Barony,2,-0.06000000000000002,quadrat,T0-T2,DIST
Eupatorium_compositifolium,Hobcaw Barony,4,-0.16,quadrat,T0-T2,DIST
Eupatorium_compositifolium,Hobcaw Barony,5,-0.08,quadrat,T0-T2,DIST
Eupatorium_hyssopifolium,Hobcaw Barony,3,-0.019999999999999997,quadrat,T0-T2,DIST
Eupatorium_hyssopifolium,Hobcaw Barony,4,-0.03,quadrat,T0-T2,DIST
Eupatorium_hyssopifolium,Hobcaw Barony,2,0.05,quadrat,T0-T2,DIST
Gamochaeta_purpurea,Hobcaw Barony,2,-0.03,quadrat,T0-T2,DIST
Gamochaeta_purpurea,Hobcaw Barony,4,-0.03,quadrat,T0-T2,DIST
Gamochaeta_purpurea,Hobcaw Barony,5,-0.04,quadrat,T0-T2,DIST
Gamochaeta_purpurea,Hobcaw Barony,3,0.01,quadrat,T0-T2,DIST
Hypochaeris_glabra,Hobcaw Barony,1,0.01,quadrat,T0-T2,DIST
Juncus_dichotomus,Hobcaw Barony,3,-0.1,quadrat,T0-T2,DIST
Juncus_dichotomus,Hobcaw Barony,1,0.04,quadrat,T0-T2,DIST
Nuttallanthus_canadensis,Hobcaw Barony,1,0.02,quadrat,T0-T2,DIST
Nuttallanthus_canadensis,Hobcaw Barony,2,0.13,quadrat,T0-T2,DIST
Nuttallanthus_canadensis,Hobcaw Barony,3,0.2,quadrat,T0-T2,DIST
Packera_anonyma,Hobcaw Barony,3,-0.03,quadrat,T0-T2,DIST
Packera_anonyma,Hobcaw Barony,4,-0.08,quadrat,T0-T2,DIST
Packera_anonyma,Hobcaw Barony,5,-0.02,quadrat,T0-T2,DIST
Packera_glabella,Hobcaw Barony,3,-0.04,quadrat,T0-T2,DIST
Pinus_taeda,Hobcaw Barony,1,0,quadrat,T0-T2,DIST
Pinus_taeda,Hobcaw Barony,2,-0.05,quadrat,T0-T2,DIST
Pinus_taeda,Hobcaw Barony,3,-0.01,quadrat,T0-T2,DIST
Pinus_taeda,Hobcaw Barony,5,0.01,quadrat,T0-T2,DIST
Pinus_taeda,Hobcaw Barony,4,0.02,quadrat,T0-T2,DIST
Pityopsis_graminifolia,Hobcaw Barony,1,-0.7699999999999999,quadrat,T0-T2,DIST
Pityopsis_graminifolia,Hobcaw Barony,2,-0.9299999999999999,quadrat,T0-T2,DIST
Pityopsis_graminifolia,Hobcaw Barony,3,-0.019999999999999997,quadrat,T0-T2,DIST
Pityopsis_graminifolia,Hobcaw Barony,5,-0.04,quadrat,T0-T2,DIST
Pityopsis_graminifolia,Hobcaw Barony,4,0.16,quadrat,T0-T2,DIST
Rhexia_cubensis,Hobcaw Barony,5,-0.05,quadrat,T0-T2,DIST
Rhexia_cubensis,Hobcaw Barony,2,0.08,quadrat,T0-T2,DIST
Rhexia_cubensis,Hobcaw Barony,3,0.02,quadrat,T0-T2,DIST
Rubus_trivialis,Hobcaw Barony,3,-0.07,quadrat,T0-T2,DIST
Schizachyrium_scoparium,Hobcaw Barony,1,0.13,quadrat,T0-T2,DIST
Schizachyrium_scoparium,Hobcaw Barony,3,0.15999999999999998,quadrat,T0-T2,DIST
Symphyotrichum_dumosum,Hobcaw Barony,2,-0.01,quadrat,T0-T2,DIST
Symphyotrichum_dumosum,Hobcaw Barony,5,-0.08,quadrat,T0-T2,DIST
Symphyotrichum_dumosum,Hobcaw Barony,4,0.01,quadrat,T0-T2,DIST
Tragia_urens,Hobcaw Barony,1,0.1,quadrat,T0-T2,DIST
Tragia_urens,Hobcaw Barony,2,0.12,quadrat,T0-T2,DIST
Tragia_urens,Hobcaw Barony,3,0.07,quadrat,T0-T2,DIST
Tragia_urens,Hobcaw Barony,4,0.09,quadrat,T0-T2,DIST
Tragia_urens,Hobcaw Barony,5,0.02,quadrat,T0-T2,DIST
Vaccinium_tenellum,Hobcaw Barony,4,0.09,quadrat,T0-T2,DIST
Wahlenbergia_marginata,Hobcaw Barony,2,-0.02,quadrat,T0-T2,DIST
Wahlenbergia_marginata,Hobcaw Barony,4,-0.03,quadrat,T0-T2,DIST
Wahlenbergia_marginata,Hobcaw Barony,5,-0.01,quadrat,T0-T2,DIST
Adenophora_stenanthina,Hulun Buir,1,0.005,quadrat,T0-T2,DIST
Adenophora_stenanthina,Hulun Buir,3,0.001666666666666667,quadrat,T0-T2,DIST
Adenophora_stenanthina,Hulun Buir,4,-0.009999999999999998,quadrat,T0-T2,DIST
Adenophora_stenanthina,Hulun Buir,5,-0.0125,quadrat,T0-T2,DIST
Adenophora_stenanthina,Hulun Buir,6,0.003333333333333334,quadrat,T0-T2,DIST
Adenophora_stenanthina,Hulun Buir,2,-0.02,quadrat,T0-T2,DIST
Adenophora_stricta,Hulun Buir,1,0.01,quadrat,T0-T2,DIST
Adenophora_stricta,Hulun Buir,2,0.001,quadrat,T0-T2,DIST
Adenophora_stricta,Hulun Buir,5,0.02,quadrat,T0-T2,DIST
Adenophora_stricta,Hulun Buir,6,0.02,quadrat,T0-T2,DIST
Adenophora_stricta,Hulun Buir,3,-0.01,quadrat,T0-T2,DIST
Agropyron_cristatum,Hulun Buir,4,0.01,quadrat,T0-T2,DIST
Allium_bidentatum,Hulun Buir,1,0.01,quadrat,T0-T2,DIST
Allium_bidentatum,Hulun Buir,3,-0.015,quadrat,T0-T2,DIST
Allium_bidentatum,Hulun Buir,4,0.02,quadrat,T0-T2,DIST
Allium_bidentatum,Hulun Buir,5,-0.005,quadrat,T0-T2,DIST
Allium_bidentatum,Hulun Buir,6,0.015,quadrat,T0-T2,DIST
Allium_ramosum,Hulun Buir,6,0,quadrat,T0-T2,DIST
Allium_ramosum,Hulun Buir,1,-0.001,quadrat,T0-T2,DIST
Allium_ramosum,Hulun Buir,2,-0.005,quadrat,T0-T2,DIST
Allium_senescens,Hulun Buir,3,0.016666666666666666,quadrat,T0-T2,DIST
Allium_senescens,Hulun Buir,5,-0.03,quadrat,T0-T2,DIST
Allium_tenuissimum,Hulun Buir,1,0.005,quadrat,T0-T2,DIST
Allium_tenuissimum,Hulun Buir,5,0.01,quadrat,T0-T2,DIST
Allium_tenuissimum,Hulun Buir,6,0.002,quadrat,T0-T2,DIST
Artemisia_argyi,Hulun Buir,4,0.01,quadrat,T0-T2,DIST
Artemisia_argyi,Hulun Buir,1,-0.03,quadrat,T0-T2,DIST
Artemisia_argyi,Hulun Buir,2,-0.02,quadrat,T0-T2,DIST
Artemisia_argyi,Hulun Buir,3,-0.01,quadrat,T0-T2,DIST
Artemisia_dracunculus,Hulun Buir,2,-0.03375,quadrat,T0-T2,DIST
Artemisia_dracunculus,Hulun Buir,6,0,quadrat,T0-T2,DIST
Artemisia_dracunculus,Hulun Buir,1,-0.04,quadrat,T0-T2,DIST
Artemisia_dracunculus,Hulun Buir,4,-0.02,quadrat,T0-T2,DIST
Artemisia_frigida,Hulun Buir,1,0.14250000000000002,quadrat,T0-T2,DIST
Artemisia_frigida,Hulun Buir,2,0.0075,quadrat,T0-T2,DIST
Artemisia_frigida,Hulun Buir,5,0.025,quadrat,T0-T2,DIST
Artemisia_frigida,Hulun Buir,6,0.01,quadrat,T0-T2,DIST
Artemisia_pubescens,Hulun Buir,1,-0.03,quadrat,T0-T2,DIST
Artemisia_pubescens,Hulun Buir,6,-0.02,quadrat,T0-T2,DIST
Artemisia_sieversiana,Hulun Buir,2,-0.01,quadrat,T0-T2,DIST
Artemisia_sieversiana,Hulun Buir,3,-0.005,quadrat,T0-T2,DIST
Artemisia_tanacetifolia,Hulun Buir,1,-0.06374999999999999,quadrat,T0-T2,DIST
Artemisia_tanacetifolia,Hulun Buir,2,0.04000000000000001,quadrat,T0-T2,DIST
Artemisia_tanacetifolia,Hulun Buir,3,0.03666666666666667,quadrat,T0-T2,DIST
Artemisia_tanacetifolia,Hulun Buir,4,-0.019999999999999983,quadrat,T0-T2,DIST
Artemisia_tanacetifolia,Hulun Buir,5,0.12333333333333332,quadrat,T0-T2,DIST
Artemisia_tanacetifolia,Hulun Buir,6,0.052500000000000005,quadrat,T0-T2,DIST
Astragalus_laxmannii,Hulun Buir,1,0.018000000000000002,quadrat,T0-T2,DIST
Astragalus_laxmannii,Hulun Buir,2,0.0055,quadrat,T0-T2,DIST
Astragalus_laxmannii,Hulun Buir,4,0.025,quadrat,T0-T2,DIST
Astragalus_laxmannii,Hulun Buir,5,0.025,quadrat,T0-T2,DIST
Astragalus_laxmannii,Hulun Buir,6,0.015375000000000002,quadrat,T0-T2,DIST
Astragalus_laxmannii,Hulun Buir,3,-0.01,quadrat,T0-T2,DIST
Astragalus_melilotoides,Hulun Buir,4,0.01,quadrat,T0-T2,DIST
Astragalus_melilotoides,Hulun Buir,3,-0.02,quadrat,T0-T2,DIST
Astragalus_melilotoides,Hulun Buir,6,-0.03,quadrat,T0-T2,DIST
Axyris_amaranthoides,Hulun Buir,2,-0.005,quadrat,T0-T2,DIST
Bromus_inermis,Hulun Buir,4,0.01,quadrat,T0-T2,DIST
Bupleurum_chinense,Hulun Buir,1,0.005,quadrat,T0-T2,DIST
Bupleurum_chinense,Hulun Buir,3,0.003,quadrat,T0-T2,DIST
Bupleurum_chinense,Hulun Buir,5,0.005,quadrat,T0-T2,DIST
Bupleurum_chinense,Hulun Buir,6,0.003,quadrat,T0-T2,DIST
Bupleurum_scorzonerifolium,Hulun Buir,1,-0.015,quadrat,T0-T2,DIST
Bupleurum_scorzonerifolium,Hulun Buir,2,0.0075,quadrat,T0-T2,DIST
Bupleurum_scorzonerifolium,Hulun Buir,4,0.005000000000000001,quadrat,T0-T2,DIST
Bupleurum_scorzonerifolium,Hulun Buir,6,0.01,quadrat,T0-T2,DIST
Bupleurum_scorzonerifolium,Hulun Buir,5,-0.01,quadrat,T0-T2,DIST
Carex_korshinskyi,Hulun Buir,1,-0.023333333333333338,quadrat,T0-T2,DIST
Carex_korshinskyi,Hulun Buir,2,0.006666666666666666,quadrat,T0-T2,DIST
Carex_korshinskyi,Hulun Buir,3,-0.0049999999999999975,quadrat,T0-T2,DIST
Carex_korshinskyi,Hulun Buir,4,0.020000000000000004,quadrat,T0-T2,DIST
Carex_korshinskyi,Hulun Buir,5,-0.009999999999999998,quadrat,T0-T2,DIST
Carex_korshinskyi,Hulun Buir,6,0.0095000000000000015,quadrat,T0-T2,DIST
Carex_pediformis,Hulun Buir,3,-0.060000000000000005,quadrat,T0-T2,DIST
Carex_pediformis,Hulun Buir,4,0.11750000000000001,quadrat,T0-T2,DIST
Carex_pediformis,Hulun Buir,5,-0.01,quadrat,T0-T2,DIST
Carex_pediformis,Hulun Buir,6,0.11666666666666667,quadrat,T0-T2,DIST
Carex_pediformis,Hulun Buir,1,-0.06,quadrat,T0-T2,DIST
Carex_pediformis,Hulun Buir,2,-0.2,quadrat,T0-T2,DIST
Carex_tristachya,Hulun Buir,4,0.01,quadrat,T0-T2,DIST
Carex_tristachya,Hulun Buir,5,0.01,quadrat,T0-T2,DIST
Carex_tristachya,Hulun Buir,6,0.14,quadrat,T0-T2,DIST
Chenopodium_acuminatum,Hulun Buir,4,0.01,quadrat,T0-T2,DIST
Chenopodium_acuminatum,Hulun Buir,2,-0.01,quadrat,T0-T2,DIST
Chenopodium_acuminatum,Hulun Buir,5,-0.05,quadrat,T0-T2,DIST
Chenopodium_acuminatum,Hulun Buir,6,-0.03,quadrat,T0-T2,DIST
Chenopodium_glaucum,Hulun Buir,1,-0.01,quadrat,T0-T2,DIST
Cirsium_arvense,Hulun Buir,1,-0.05,quadrat,T0-T2,DIST
Cirsium_arvense,Hulun Buir,3,-0.03,quadrat,T0-T2,DIST
Cirsium_arvense,Hulun Buir,6,-0.02,quadrat,T0-T2,DIST
Cirsium_japonicum,Hulun Buir,1,-0.08,quadrat,T0-T2,DIST
Cleistogenes_squarrosa,Hulun Buir,1,-0.008333333333333333,quadrat,T0-T2,DIST
Cleistogenes_squarrosa,Hulun Buir,3,0.005000000000000001,quadrat,T0-T2,DIST
Cleistogenes_squarrosa,Hulun Buir,4,0.04000000000000001,quadrat,T0-T2,DIST
Cleistogenes_squarrosa,Hulun Buir,5,0.0125,quadrat,T0-T2,DIST
Cleistogenes_squarrosa,Hulun Buir,6,0.003333333333333334,quadrat,T0-T2,DIST
Cleistogenes_squarrosa,Hulun Buir,2,-0.02,quadrat,T0-T2,DIST
Cymbaria_daurica,Hulun Buir,4,0.01,quadrat,T0-T2,DIST
Cymbaria_daurica,Hulun Buir,5,0.005,quadrat,T0-T2,DIST
Dianthus_chinensis,Hulun Buir,2,0.005,quadrat,T0-T2,DIST
Dianthus_chinensis,Hulun Buir,4,0.0125,quadrat,T0-T2,DIST
Dianthus_chinensis,Hulun Buir,1,-0.005,quadrat,T0-T2,DIST
Erigeron_canadensis,Hulun Buir,4,0.02,quadrat,T0-T2,DIST
Fallopia_convolvulus,Hulun Buir,3,-0.05,quadrat,T0-T2,DIST
Fallopia_convolvulus,Hulun Buir,5,-0.1,quadrat,T0-T2,DIST
Festuca_ovina,Hulun Buir,1,-0.1,quadrat,T0-T2,DIST
Festuca_ovina,Hulun Buir,6,-0.18,quadrat,T0-T2,DIST
Galium_verum,Hulun Buir,1,0.01,quadrat,T0-T2,DIST
Galium_verum,Hulun Buir,2,0.01,quadrat,T0-T2,DIST
Galium_verum,Hulun Buir,3,0.015,quadrat,T0-T2,DIST
Galium_verum,Hulun Buir,4,-0.042499999999999996,quadrat,T0-T2,DIST
Galium_verum,Hulun Buir,5,0.01125,quadrat,T0-T2,DIST
Galium_verum,Hulun Buir,6,0.0032499999999999994,quadrat,T0-T2,DIST
Gentiana_squarrosa,Hulun Buir,2,0.005,quadrat,T0-T2,DIST
Gentiana_squarrosa,Hulun Buir,6,0.005,quadrat,T0-T2,DIST
Geranium_wilfordii,Hulun Buir,4,0.01,quadrat,T0-T2,DIST
Gueldenstaedtia_verna,Hulun Buir,5,0.005,quadrat,T0-T2,DIST
Helictotrichon_hookeri,Hulun Buir,4,0.01,quadrat,T0-T2,DIST
Heteropappus_altaicus,Hulun Buir,3,0.06333333333333334,quadrat,T0-T2,DIST
Heteropappus_altaicus,Hulun Buir,4,0.030000000000000002,quadrat,T0-T2,DIST
Heteropappus_altaicus,Hulun Buir,6,0.01,quadrat,T0-T2,DIST
Hieracium_umbellatum,Hulun Buir,4,0.05,quadrat,T0-T2,DIST
Iris_tectorum,Hulun Buir,1,-0.08,quadrat,T0-T2,DIST
Iris_tectorum,Hulun Buir,3,-0.12,quadrat,T0-T2,DIST
Iris_ventricosa,Hulun Buir,1,0.016666666666666666,quadrat,T0-T2,DIST
Iris_ventricosa,Hulun Buir,3,0.010666666666666666,quadrat,T0-T2,DIST
Iris_ventricosa,Hulun Buir,5,0.01,quadrat,T0-T2,DIST
Iris_ventricosa,Hulun Buir,6,0,quadrat,T0-T2,DIST
Ixeris_polycephala,Hulun Buir,1,0.005,quadrat,T0-T2,DIST
Ixeris_polycephala,Hulun Buir,2,-0.005,quadrat,T0-T2,DIST
Ixeris_polycephala,Hulun Buir,3,-0.005,quadrat,T0-T2,DIST
Ixeris_polycephala,Hulun Buir,4,0.001666666666666667,quadrat,T0-T2,DIST
Ixeris_polycephala,Hulun Buir,5,-0.00625,quadrat,T0-T2,DIST
Ixeris_polycephala,Hulun Buir,6,0.0075,quadrat,T0-T2,DIST
Kalimeris_altaica,Hulun Buir,3,0.09,quadrat,T0-T2,DIST
Kalimeris_altaica,Hulun Buir,4,0.02,quadrat,T0-T2,DIST
Kalimeris_altaica,Hulun Buir,1,-0.01,quadrat,T0-T2,DIST
Kalimeris_altaica,Hulun Buir,2,-0.005,quadrat,T0-T2,DIST
Koeleria_macrantha,Hulun Buir,1,-0.023333333333333334,quadrat,T0-T2,DIST
Koeleria_macrantha,Hulun Buir,2,0.006666666666666668,quadrat,T0-T2,DIST
Koeleria_macrantha,Hulun Buir,3,-0.010000000000000002,quadrat,T0-T2,DIST
Koeleria_macrantha,Hulun Buir,4,-0.225,quadrat,T0-T2,DIST
Koeleria_macrantha,Hulun Buir,5,-0.07250000000000001,quadrat,T0-T2,DIST
Koeleria_macrantha,Hulun Buir,6,0.05666666666666667,quadrat,T0-T2,DIST
Koeleria_micrathera,Hulun Buir,1,0.005,quadrat,T0-T2,DIST
Koeleria_micrathera,Hulun Buir,4,0.02,quadrat,T0-T2,DIST
Koeleria_micrathera,Hulun Buir,5,0.01,quadrat,T0-T2,DIST
Koeleria_micrathera,Hulun Buir,6,0.02,quadrat,T0-T2,DIST
Lappula_myosotis,Hulun Buir,2,-0.03,quadrat,T0-T2,DIST
Lappula_myosotis,Hulun Buir,6,-0.02,quadrat,T0-T2,DIST
Leontopodium_leontopodioides,Hulun Buir,4,0.015,quadrat,T0-T2,DIST
Leymus_chinensis,Hulun Buir,1,0.13249999999999998,quadrat,T0-T2,DIST
Leymus_chinensis,Hulun Buir,2,0.27999999999999997,quadrat,T0-T2,DIST
Leymus_chinensis,Hulun Buir,3,0.047499999999999994,quadrat,T0-T2,DIST
Leymus_chinensis,Hulun Buir,4,0.0525,quadrat,T0-T2,DIST
Leymus_chinensis,Hulun Buir,5,0.003333333333333327,quadrat,T0-T2,DIST
Leymus_chinensis,Hulun Buir,6,0.08750000000000001,quadrat,T0-T2,DIST
Lilium_pumilum,Hulun Buir,4,0.005000000000000001,quadrat,T0-T2,DIST
Lilium_pumilum,Hulun Buir,5,-0.01,quadrat,T0-T2,DIST
Lilium_pumilum,Hulun Buir,6,-0.01,quadrat,T0-T2,DIST
Linaria_vulgaris,Hulun Buir,1,-0.02,quadrat,T0-T2,DIST
Linaria_vulgaris,Hulun Buir,3,-0.11000000000000001,quadrat,T0-T2,DIST
Medicago_ruthenica,Hulun Buir,2,-0.005,quadrat,T0-T2,DIST
Medicago_ruthenica,Hulun Buir,3,-0.01,quadrat,T0-T2,DIST
Nepeta_multifida,Hulun Buir,4,-0.01,quadrat,T0-T2,DIST
Nepeta_multifida,Hulun Buir,5,0.055,quadrat,T0-T2,DIST
Nepeta_multifida,Hulun Buir,3,-0.04,quadrat,T0-T2,DIST
Oxybasis_glauca,Hulun Buir,1,-0.05,quadrat,T0-T2,DIST
Oxybasis_glauca,Hulun Buir,2,-0.02,quadrat,T0-T2,DIST
Oxybasis_glauca,Hulun Buir,3,-0.1,quadrat,T0-T2,DIST
Oxybasis_glauca,Hulun Buir,4,-0.15,quadrat,T0-T2,DIST
Oxybasis_glauca,Hulun Buir,5,-0.1,quadrat,T0-T2,DIST
Oxybasis_glauca,Hulun Buir,6,-0.02,quadrat,T0-T2,DIST
Persicaria_lapathifolia,Hulun Buir,5,-0.4,quadrat,T0-T2,DIST
Plantago_depressa,Hulun Buir,1,-0.005,quadrat,T0-T2,DIST
Poa_annua,Hulun Buir,1,0.025,quadrat,T0-T2,DIST
Poa_annua,Hulun Buir,2,0.02,quadrat,T0-T2,DIST
Poa_annua,Hulun Buir,3,0.02,quadrat,T0-T2,DIST
Poa_annua,Hulun Buir,4,0.023333333333333334,quadrat,T0-T2,DIST
Poa_annua,Hulun Buir,5,0.025,quadrat,T0-T2,DIST
Poa_annua,Hulun Buir,6,0.015000000000000001,quadrat,T0-T2,DIST
Potentilla_acaulis,Hulun Buir,2,0.0105,quadrat,T0-T2,DIST
Potentilla_acaulis,Hulun Buir,3,0.005,quadrat,T0-T2,DIST
Potentilla_acaulis,Hulun Buir,4,0.005,quadrat,T0-T2,DIST
Potentilla_acaulis,Hulun Buir,1,-0.002,quadrat,T0-T2,DIST
Potentilla_acaulis,Hulun Buir,5,-0.02,quadrat,T0-T2,DIST
Potentilla_tanacetifolia,Hulun Buir,1,0.01,quadrat,T0-T2,DIST
Potentilla_tanacetifolia,Hulun Buir,3,0.035,quadrat,T0-T2,DIST
Potentilla_tanacetifolia,Hulun Buir,4,-0.0050000000000000044,quadrat,T0-T2,DIST
Potentilla_verticillaris,Hulun Buir,1,0.005,quadrat,T0-T2,DIST
Potentilla_verticillaris,Hulun Buir,2,0.005,quadrat,T0-T2,DIST
Potentilla_verticillaris,Hulun Buir,3,-0.015,quadrat,T0-T2,DIST
Potentilla_verticillaris,Hulun Buir,5,-0.021249999999999998,quadrat,T0-T2,DIST
Potentilla_verticillaris,Hulun Buir,6,0.006666666666666667,quadrat,T0-T2,DIST
Pulsatilla_turczaninovii,Hulun Buir,1,0.009999999999999998,quadrat,T0-T2,DIST
Pulsatilla_turczaninovii,Hulun Buir,2,-0.18833333333333335,quadrat,T0-T2,DIST
Pulsatilla_turczaninovii,Hulun Buir,3,0.0050000000000000044,quadrat,T0-T2,DIST
Pulsatilla_turczaninovii,Hulun Buir,4,-0.0016666666666666635,quadrat,T0-T2,DIST
Pulsatilla_turczaninovii,Hulun Buir,5,-0.015,quadrat,T0-T2,DIST
Pulsatilla_turczaninovii,Hulun Buir,6,-0.125,quadrat,T0-T2,DIST
Salsola_collina,Hulun Buir,1,-0.05,quadrat,T0-T2,DIST
Salsola_collina,Hulun Buir,2,-0.005,quadrat,T0-T2,DIST
Salsola_collina,Hulun Buir,3,-0.175,quadrat,T0-T2,DIST
Salsola_collina,Hulun Buir,4,-0.08,quadrat,T0-T2,DIST
Salsola_collina,Hulun Buir,6,-0.06,quadrat,T0-T2,DIST
Saposhnikovia_divaricata,Hulun Buir,3,-0.0025000000000000005,quadrat,T0-T2,DIST
Saposhnikovia_divaricata,Hulun Buir,2,-0.04,quadrat,T0-T2,DIST
Saposhnikovia_divaricata,Hulun Buir,5,-0.01,quadrat,T0-T2,DIST
Scorzonera_divaricata,Hulun Buir,1,0.007333333333333333,quadrat,T0-T2,DIST
Scorzonera_divaricata,Hulun Buir,2,6.666666666666661e-4,quadrat,T0-T2,DIST
Scorzonera_divaricata,Hulun Buir,3,-0.004,quadrat,T0-T2,DIST
Scorzonera_divaricata,Hulun Buir,4,-0.007333333333333334,quadrat,T0-T2,DIST
Scorzonera_divaricata,Hulun Buir,5,0.00875,quadrat,T0-T2,DIST
Scorzonera_divaricata,Hulun Buir,6,-0.025,quadrat,T0-T2,DIST
Scutellaria_scordifolia,Hulun Buir,6,-0.08,quadrat,T0-T2,DIST
Serratula_centauroides,Hulun Buir,1,0.003333333333333334,quadrat,T0-T2,DIST
Serratula_centauroides,Hulun Buir,2,0.02,quadrat,T0-T2,DIST
Serratula_centauroides,Hulun Buir,3,0.015,quadrat,T0-T2,DIST
Serratula_centauroides,Hulun Buir,4,0.0075,quadrat,T0-T2,DIST
Serratula_centauroides,Hulun Buir,6,0.034999999999999996,quadrat,T0-T2,DIST
Serratula_centauroides,Hulun Buir,5,-0.01,quadrat,T0-T2,DIST
Setaria_viridis,Hulun Buir,3,-0.05,quadrat,T0-T2,DIST
Setaria_viridis,Hulun Buir,4,-0.03,quadrat,T0-T2,DIST
Setaria_viridis,Hulun Buir,5,-0.5,quadrat,T0-T2,DIST
Setaria_viridis,Hulun Buir,6,-0.05,quadrat,T0-T2,DIST
Sibbaldia_adpressa,Hulun Buir,6,-0.01,quadrat,T0-T2,DIST
Sibbaldianthe_bifurca,Hulun Buir,1,-0.035,quadrat,T0-T2,DIST
Sibbaldianthe_bifurca,Hulun Buir,2,0.016666666666666666,quadrat,T0-T2,DIST
Sibbaldianthe_bifurca,Hulun Buir,3,-0.0275,quadrat,T0-T2,DIST
Sibbaldianthe_bifurca,Hulun Buir,4,-0.06916666666666667,quadrat,T0-T2,DIST
Sibbaldianthe_bifurca,Hulun Buir,5,-0.03333333333333333,quadrat,T0-T2,DIST
Sibbaldianthe_bifurca,Hulun Buir,6,-0.06166666666666667,quadrat,T0-T2,DIST
Silene_samojedorum,Hulun Buir,5,0.005,quadrat,T0-T2,DIST
Stipa_capillata,Hulun Buir,4,0.01,quadrat,T0-T2,DIST
Stipa_sibirica,Hulun Buir,2,0.00925,quadrat,T0-T2,DIST
Stipa_sibirica,Hulun Buir,3,0.00375,quadrat,T0-T2,DIST
Stipa_sibirica,Hulun Buir,4,0.01,quadrat,T0-T2,DIST
Stipa_sibirica,Hulun Buir,5,-0.005000000000000001,quadrat,T0-T2,DIST
